"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"75","2016","5","Karnataka","Belgaum","65.59","123.76","1886.84","50.77","69.6","1370.84","25.62","37.29","1455.39","106.44","80.02","751.73","132.07","117.31","888.26","10.2","6.19","606.8","165.6","518.68","3132.11","1.2","1.59","1324.98","0.0","0.0","0.0","102.64","51.68","503.5","9.9","7.3","737.24","51.59","16.28","315.55","35.36","34.66","980.32","0.27","0.2","756.55","0.01","0.0","222.22","1.68","0.96","569.98","0.02","0.01","478.26","0.15","0.03","190.48","9.77","6.05","618.9","93.87","100.86","1074.45","0.0","0.0","0.0","163.51","1071.81","6555.0","54.72","26.16","478.09","10.93","18.69","29.62","2.79","2.68","4.53"
"75","2017","5","Karnataka","Belgaum","64.58","148.63","2301.29","46.35","70.18","1514.29","12.63","29.55","2339.83","132.37","153.58","1160.19","145.0","183.12","1262.92","7.78","9.42","1210.36","141.2","623.11","4413.1","0.43","0.6","1378.75","0.0","0.0","0.0","112.24","83.71","745.75","6.28","4.28","681.11","43.15","15.01","347.91","32.63","39.93","1223.77","0.08","0.05","619.05","0.14","0.02","166.67","1.46","1.57","1078.93","0.0","0.0","750.0","0.14","0.07","461.54","7.79","9.06","1162.97","76.75","94.49","1231.2","0.0","0.0","0.0","208.73","2062.24","9880.0","31.0","18.3","590.43","14.83","25.98","40.81","3.7","4.4","1.37"
"76","2000","5","Karnataka","Bijapur / Vijayapura","0.4","1.0","2500.0","75.2","85.0","1130.32","12.43","24.92","2004.83","456.52","307.64","673.88","468.9","332.56","709.23","152.9","131.0","856.77","67.8","203.0","2994.1","0.0","0.0","0.0","0.0","0.0","0.0","52.5","31.0","590.48","35.8","22.0","614.53","92.3","39.0","422.54","83.7","54.0","645.16","3.7","2.0","540.54","0.1","0.0","0.0","14.4","10.0","694.44","0.1","0.0","0.0","10.0","4.0","400.0","156.9","81.0","516.25","4.77","4.78","1002.1","274.9","156.0","567.48","82.5","874.2","10596.36","30.5","8.67","284.26","16.13","15.78","31.91","0.0","9.88","0.93"
"76","2001","5","Karnataka","Bijapur / Vijayapura","0.18","0.44","2444.44","83.26","88.43","1062.09","7.06","12.4","1756.37","492.15","362.98","737.54","499.21","375.38","751.95","25.47","16.96","665.88","48.71","137.19","2816.46","0.0","0.0","0.0","0.0","0.0","0.0","80.89","53.86","665.84","13.36","5.27","394.46","29.66","12.93","435.94","43.75","40.75","931.43","1.24","0.65","524.19","0.07","0.01","142.86","15.16","9.3","613.46","0.02","0.01","500.0","12.53","4.47","356.74","224.13","97.23","433.81","0.41","0.3","731.71","297.7","152.78","513.2","80.91","663.95","8206.03","25.19","6.32","250.89","18.7","22.08","40.77","0.0","17.11","0.69"
"76","2002","5","Karnataka","Bijapur / Vijayapura","0.15","0.27","1800.0","73.49","70.5","959.31","5.79","9.47","1635.58","501.39","329.65","657.47","507.18","339.11","668.62","79.62","29.85","374.91","43.46","126.5","2910.72","0.0","0.0","0.0","0.0","0.0","0.0","89.57","53.3","595.07","20.75","7.15","344.58","66.17","13.39","202.36","69.88","40.12","574.13","1.93","1.07","554.4","0.08","0.01","125.0","13.41","7.63","568.98","0.03","0.03","1000.0","10.01","4.04","403.6","280.51","127.65","455.06","1.35","0.73","540.74","377.72","181.37","480.17","77.23","659.74","8542.54","6.36","1.5","235.85","26.25","16.32","42.57","0.0","12.31","0.67"
"76","2003","5","Karnataka","Bijapur / Vijayapura","0.13","0.25","1923.08","49.73","36.13","726.52","4.44","9.53","2146.4","362.97","216.16","595.53","367.4","125.69","342.11","52.02","29.3","563.24","37.47","110.94","2960.77","0.0","0.0","0.0","0.0","0.0","0.0","90.7","18.52","204.19","22.34","5.46","244.4","33.67","4.29","127.41","62.51","41.72","667.41","0.65","0.29","446.15","0.07","0.01","142.86","11.85","2.0","168.78","0.01","0.01","1000.0","6.84","0.3","43.86","368.33","92.23","250.4","0.0","0.0","0.0","450.81","136.71","303.25","46.81","334.0","7135.23","4.46","1.38","309.42","22.02","11.11","33.12","0.0","8.19","0.58"
"76","2004","5","Karnataka","Bijapur / Vijayapura","0.09","0.23","2555.56","70.32","77.5","1102.1","11.48","21.45","1868.47","388.54","246.17","633.58","400.01","267.62","669.03","148.58","97.59","656.82","70.46","225.61","3201.96","0.0","0.0","0.0","0.0","0.0","0.0","70.62","35.74","506.09","40.06","7.72","192.71","116.63","28.96","248.31","106.69","60.1","563.31","1.86","1.07","575.27","0.07","0.01","142.86","8.5","4.16","489.41","0.0","0.0","0.0","7.69","1.7","221.07","425.78","163.88","384.89","9.22","5.19","562.91","560.89","236.26","421.22","37.58","344.01","9154.07","10.36","3.37","325.29","23.11","15.69","38.8","0.0","12.43","0.73"
"76","2005","5","Karnataka","Bijapur / Vijayapura","0.28","0.71","2535.71","72.94","77.07","1056.62","10.49","27.35","2607.24","365.04","340.12","931.73","375.53","367.47","978.54","127.42","107.14","840.84","82.5","291.27","3530.55","0.0","0.0","0.0","0.0","0.0","0.0","72.17","32.83","454.9","41.13","16.43","399.47","70.73","18.95","267.92","109.57","60.94","556.17","3.62","1.98","546.96","0.08","0.01","125.0","7.59","2.86","376.81","0.01","0.01","1000.0","7.79","2.4","308.09","476.67","222.67","467.14","6.54","4.96","758.41","612.3","295.88","483.23","49.14","430.95","8769.84","7.49","2.54","339.12","23.67","20.05","43.71","0.0","16.18","0.97"
"76","2006","5","Karnataka","Bijapur / Vijayapura","0.16","0.43","2687.5","84.19","65.88","782.52","9.15","8.29","906.01","343.24","254.12","740.36","352.39","262.41","744.66","134.85","57.48","426.25","82.43","256.65","3113.55","0.0","0.0","0.0","0.0","0.0","0.0","157.98","63.2","400.05","51.44","21.72","422.24","90.12","13.42","148.91","92.11","41.16","446.86","2.36","0.84","355.93","0.05","0.01","200.0","12.3","4.79","389.43","0.08","0.06","750.0","7.11","2.29","322.08","358.58","89.46","249.48","3.38","3.23","955.62","477.27","142.03","297.59","71.64","572.2","7987.16","4.72","1.36","288.14","23.14","21.09","44.23","0.0","17.46","0.73"
"76","2007","5","Karnataka","Bijapur / Vijayapura","0.09","0.26","2888.89","94.36","109.41","1159.5","10.03","16.69","1664.01","350.64","437.45","1247.58","360.66","454.14","1259.19","167.41","133.11","795.11","123.45","435.77","3529.93","0.0","0.0","0.0","0.0","0.0","0.0","150.78","102.27","678.27","82.82","37.79","456.29","126.8","30.84","243.22","107.28","61.02","568.79","2.66","1.44","541.35","0.04","0.02","500.0","9.99","4.67","467.47","0.1","0.07","700.0","8.78","3.57","406.61","238.46","112.15","470.31","2.59","3.48","1343.63","371.36","186.73","502.83","112.77","667.96","5923.21","6.76","2.4","355.03","24.19","35.48","59.67","0.0","30.84","0.63"
"76","2008","5","Karnataka","Bijapur / Vijayapura","0.1","0.31","3100.0","0.0","0.0","0.0","5.58","9.85","1765.23","361.16","396.98","1099.18","366.74","406.82","1109.29","55.19","42.81","775.68","112.78","358.35","3177.43","0.0","0.0","0.0","0.0","0.0","0.0","190.14","105.25","553.54","49.75","19.58","393.57","34.22","4.69","137.05","68.26","45.26","663.05","1.61","0.38","236.02","0.0","0.0","0.0","13.8","7.24","524.64","0.1","0.1","1000.0","8.82","3.14","356.01","231.23","87.66","379.1","2.28","2.31","1013.16","326.34","146.14","447.82","127.29","695.68","5465.32","8.02","3.2","399.0","26.0","24.12","50.12","0.0","19.97","0.41"
"76","2009","5","Karnataka","Bijapur / Vijayapura","0.16","0.46","2875.0","107.8","113.52","1053.06","5.23","3.82","730.4","311.05","279.51","898.6","316.28","283.32","895.79","105.67","45.57","431.25","146.59","293.76","2003.96","0.0","0.0","0.0","0.0","0.0","0.0","256.24","165.69","646.62","108.9","33.66","309.09","81.0","11.28","139.26","101.43","59.45","586.12","3.48","1.26","362.07","0.0","0.0","0.0","9.98","5.12","513.03","0.02","0.02","1000.0","6.56","1.84","280.49","180.1","51.06","283.51","3.52","2.04","579.55","306.14","121.06","395.44","132.61","844.14","6365.58","6.49","2.05","315.87","23.62","41.7","65.32","0.0","36.14","0.5"
"76","2010","5","Karnataka","Bijapur / Vijayapura","0.21","0.59","2809.52","88.66","92.64","1044.89","3.71","10.34","2787.06","292.77","358.88","1225.81","296.48","369.22","1245.35","99.5","104.88","1054.07","164.02","508.49","3100.17","0.0","0.0","0.0","0.0","0.0","0.0","234.22","153.95","657.29","200.92","113.51","564.95","91.08","19.54","214.54","91.73","72.54","790.8","3.09","2.32","750.81","0.01","0.01","1000.0","8.58","4.4","512.82","0.0","0.0","0.0","5.65","1.84","325.66","95.04","53.72","565.24","3.7","3.03","818.92","207.0","123.8","598.07","121.31","1116.77","9205.92","12.91","5.52","427.58","23.88","40.99","64.87","0.0","35.48","0.56"
"76","2011","5","Karnataka","Bijapur / Vijayapura","0.18","0.47","2611.11","71.63","56.53","789.19","6.44","13.34","2071.43","272.25","258.15","948.21","278.69","271.5","974.2","93.27","94.06","1008.47","164.19","524.06","3191.79","0.0","0.0","0.0","0.0","0.0","0.0","194.88","73.98","379.62","109.53","38.2","348.76","66.59","9.69","145.52","68.43","45.04","658.19","3.08","0.51","165.58","0.0","0.0","0.0","10.48","3.01","287.21","0.03","0.02","666.67","5.72","1.15","201.05","110.51","54.32","491.54","3.03","2.61","861.39","195.83","94.14","480.72","267.14","2259.73","8459.03","13.7","4.6","335.77","25.53","44.48","70.01","0.0","39.55","0.41"
"76","2012","5","Karnataka","Bijapur / Vijayapura","0.15","0.38","2533.33","72.99","63.04","863.68","1.71","3.14","1836.26","350.8","406.83","1159.72","352.51","409.97","1163.0","74.53","70.21","942.04","140.72","405.94","2884.74","0.0","0.0","0.0","0.0","0.0","0.0","255.62","130.82","511.78","87.15","50.9","584.05","10.29","3.04","295.43","67.59","55.29","818.02","0.29","0.04","137.93","0.0","0.0","0.0","5.21","1.94","372.36","0.0","0.0","0.0","3.87","0.57","147.29","115.27","54.37","471.68","0.29","0.22","758.62","186.75","96.41","516.25","128.74","1075.5","8354.05","13.76","5.34","388.08","24.12","31.45","55.57","0.0","27.0","0.45"
"76","2013","5","Karnataka","Bijapur / Vijayapura","0.1","0.31","3100.0","75.41","75.89","1006.37","2.71","4.76","1756.46","279.39","308.52","1104.26","282.1","313.28","1110.53","96.35","99.9","1036.84","156.53","551.0","3520.09","0.0","0.0","0.0","0.0","0.0","0.0","228.66","152.16","665.44","184.7","172.69","934.98","54.65","26.62","487.1","62.58","53.39","853.15","1.39","0.44","316.55","0.0","0.0","0.0","4.17","1.23","294.96","0.0","0.0","0.0","2.84","0.6","211.27","107.6","58.67","545.26","3.01","3.61","1199.34","177.09","107.3","605.91","131.85","1245.89","9449.3","11.38","4.91","431.46","25.23","34.28","59.49","0.0","29.83","0.18"
"76","2014","5","Karnataka","Bijapur / Vijayapura","0.08","0.23","2875.0","76.95","91.28","1186.22","0.97","1.49","1536.08","249.64","237.01","949.41","250.61","238.5","951.68","70.83","61.57","869.26","134.09","466.08","3475.87","0.0","0.0","0.0","0.0","0.0","0.0","262.89","134.66","512.23","193.46","117.45","607.1","37.64","7.79","206.96","68.69","55.54","808.56","0.49","0.12","244.9","0.0","0.0","0.0","3.52","1.33","377.84","0.0","0.0","0.0","2.63","0.63","239.54","100.37","53.75","535.52","2.51","2.4","956.18","174.62","100.81","577.31","142.73","1414.86","9912.84","18.42","7.72","419.11","27.09","35.27","62.36","0.02","29.19","0.29"
"76","2015","5","Karnataka","Bijapur / Vijayapura","0.08","0.23","2875.0","73.96","56.56","764.74","1.46","1.7","1164.38","286.14","190.08","664.29","287.59","191.78","666.85","36.06","14.4","399.33","84.51","225.9","2673.06","0.0","0.0","0.0","0.0","0.0","0.0","455.09","139.98","307.59","140.25","40.84","291.19","28.32","2.02","71.19","51.11","33.37","652.91","0.6","0.15","250.0","0.0","0.0","0.0","14.92","1.32","88.47","0.0","0.0","0.0","3.49","0.4","114.61","74.57","25.58","343.03","1.89","2.06","1086.59","146.91","0.0","0.0","137.93","1123.51","8145.45","9.54","3.26","341.72","29.09","33.72","62.81","0.01","28.39","0.44"
"76","2016","5","Karnataka","Bijapur / Vijayapura","0.03","0.09","2774.19","56.13","59.82","1065.77","0.97","1.66","1715.17","193.16","138.87","718.94","194.13","140.53","723.91","72.49","81.99","1131.15","128.67","480.53","3734.72","0.0","0.0","0.0","0.0","0.0","0.0","263.77","123.89","469.7","426.19","359.56","843.65","57.99","12.92","222.78","69.98","64.58","922.85","0.44","0.25","568.85","0.0","0.0","0.0","1.33","0.19","139.64","0.0","0.0","0.0","1.75","0.08","46.31","56.28","32.9","584.61","3.95","3.95","998.48","0.0","0.0","0.0","123.49","878.23","7111.6","11.32","5.23","462.13","28.67","36.93","65.6","0.0","31.42","0.38"
"76","2017","5","Karnataka","Bijapur / Vijayapura","0.03","0.09","2866.67","68.7","79.05","1150.69","0.35","1.08","3045.2","256.58","268.49","1046.43","256.93","269.57","1049.18","47.58","57.37","1205.75","113.44","463.19","4083.32","0.0","0.0","0.0","0.0","0.0","0.0","354.62","257.42","725.92","285.57","175.61","614.96","65.13","8.43","129.45","76.21","79.17","1038.85","0.37","0.35","946.38","0.0","0.0","0.0","2.22","1.1","496.17","0.0","0.0","0.0","1.28","0.41","321.32","50.41","50.65","1004.68","0.95","1.11","1170.71","0.0","0.0","0.0","104.12","856.53","8226.66","13.65","6.72","492.02","31.84","39.32","71.16","0.0","33.77","0.35"
"77","2000","5","Karnataka","Bidar","11.5","10.0","869.57","9.5","9.0","947.37","75.44","110.86","1469.51","32.07","13.42","418.46","107.5","124.29","1156.19","9.8","7.0","714.29","0.4","1.0","2500.0","0.0","0.0","0.0","0.0","0.0","0.0","40.9","25.0","611.25","62.5","24.0","384.0","130.7","39.0","298.39","3.0","2.0","666.67","11.9","5.0","420.17","0.0","0.0","0.0","9.5","10.0","1052.63","0.0","0.0","0.0","0.5","0.0","0.0","6.8","3.0","441.18","0.13","0.14","1076.92","38.5","21.0","545.45","30.9","208.6","6750.81","1.4","0.34","242.86","1.16","2.4","3.56","0.02","0.42","0.07"
"77","2001","5","Karnataka","Bidar","11.25","9.09","808.0","10.1","8.19","810.89","69.18","97.83","1414.14","29.11","14.35","492.96","98.29","112.17","1141.21","8.67","5.04","581.31","0.28","0.48","1714.29","0.0","0.0","0.0","0.0","0.0","0.0","41.76","27.46","657.57","64.08","24.35","379.99","136.01","50.29","369.75","2.47","1.86","753.04","9.48","2.22","234.18","0.02","0.0","0.0","11.24","16.27","1447.51","0.0","0.0","0.0","0.61","0.2","327.87","8.81","3.1","351.87","0.13","0.1","769.23","38.55","24.42","633.46","29.23","141.6","4844.34","1.84","0.28","152.17","1.53","3.09","4.62","0.06","0.57","0.1"
"77","2002","5","Karnataka","Bidar","10.11","5.71","564.79","8.84","5.98","676.47","69.19","108.6","1569.59","32.04","13.64","425.72","101.23","122.24","1207.55","8.36","6.23","745.22","0.36","0.53","1472.22","0.0","0.0","0.0","0.0","0.0","0.0","40.84","25.78","631.24","67.31","40.99","608.97","133.86","15.8","118.03","2.12","1.67","787.74","9.26","5.17","558.32","0.02","0.0","0.0","10.9","14.17","1300.0","0.0","0.0","0.0","0.57","0.2","350.88","9.22","4.08","442.52","0.38","0.32","842.11","38.49","26.3","683.29","30.94","223.41","7220.75","1.48","0.41","277.03","1.59","3.07","4.65","0.07","0.55","0.2"
"77","2003","5","Karnataka","Bidar","8.77","3.54","403.65","7.89","4.62","585.55","65.26","93.27","1429.21","30.62","8.93","291.64","95.88","102.2","1065.92","10.04","9.8","976.1","0.53","0.77","1452.83","0.0","0.0","0.0","0.0","0.0","0.0","40.56","22.83","562.87","73.79","31.97","433.26","124.97","27.43","219.49","1.73","1.31","757.23","9.68","5.52","570.25","0.01","0.0","0.0","11.05","14.51","1313.12","0.0","0.0","0.0","0.6","0.05","83.33","10.65","5.36","503.29","12.33","5.94","481.75","52.33","33.12","632.91","23.2","147.65","6364.22","1.32","0.23","174.24","1.29","2.67","3.96","0.05","0.46","0.08"
"77","2004","5","Karnataka","Bidar","8.0","3.49","436.25","7.37","4.55","617.37","63.64","78.63","1235.54","31.16","11.72","376.12","94.8","90.35","953.06","8.91","7.74","868.69","0.32","0.62","1937.5","0.0","0.0","0.0","0.0","0.0","0.0","40.5","20.94","517.04","70.1","44.29","631.81","108.43","8.22","75.81","1.53","0.82","535.95","8.16","3.75","459.56","0.01","0.0","0.0","12.16","9.82","807.57","0.0","0.0","0.0","0.54","0.11","203.7","12.28","5.32","433.22","28.18","17.64","625.98","68.97","38.14","552.99","23.48","140.51","5984.24","1.91","0.37","193.72","1.29","2.38","3.66","0.05","0.44","0.1"
"77","2005","5","Karnataka","Bidar","7.55","4.24","561.59","7.75","4.71","607.74","59.34","68.91","1161.27","29.4","10.11","343.88","88.74","79.03","890.58","9.58","6.05","631.52","0.34","0.72","2117.65","0.0","0.0","0.0","0.0","0.0","0.0","40.09","20.54","512.35","69.34","56.52","815.11","103.25","10.54","102.08","1.31","0.65","496.18","7.7","2.89","375.32","0.01","0.0","0.0","12.71","15.91","1251.77","0.0","0.0","0.0","0.48","0.16","333.33","15.04","6.4","425.53","31.88","21.65","679.11","74.91","48.32","645.04","23.37","153.16","6553.7","1.51","0.22","145.7","1.32","2.47","3.79","0.04","0.53","0.07"
"77","2006","5","Karnataka","Bidar","7.14","4.56","638.66","7.34","5.44","741.14","58.54","83.77","1430.99","26.87","13.17","490.14","85.41","96.95","1135.11","9.43","7.83","830.33","0.33","0.59","1787.88","0.0","0.0","0.0","0.0","0.0","0.0","39.96","27.43","686.44","69.19","34.9","504.41","113.46","9.27","81.7","1.37","0.7","510.95","7.71","3.88","503.24","0.02","0.0","0.0","11.74","16.02","1364.57","0.0","0.0","0.0","0.37","0.11","297.3","14.77","6.34","429.25","20.84","17.46","837.81","61.79","45.08","729.57","26.11","188.54","7220.99","1.43","0.2","139.86","1.31","2.03","3.33","0.07","0.47","0.05"
"77","2007","5","Karnataka","Bidar","6.84","4.27","624.27","6.89","8.33","1209.0","60.04","114.72","1910.73","23.49","11.37","484.04","83.53","126.09","1509.52","8.08","8.46","1047.03","0.51","1.14","2235.29","0.0","0.0","0.0","0.0","0.0","0.0","35.05","17.12","488.45","66.11","48.42","732.42","111.94","45.78","408.97","1.38","0.75","543.48","6.75","3.41","505.19","0.04","0.01","250.0","9.99","14.57","1458.46","0.0","0.0","0.0","0.3","0.12","400.0","13.2","6.27","475.0","14.78","15.24","1031.12","50.92","42.06","826.0","33.24","185.27","5573.71","1.31","0.18","137.4","1.25","1.98","3.23","0.08","0.52","0.06"
"77","2008","5","Karnataka","Bidar","5.5","4.09","743.64","19.45","19.7","1012.85","56.82","88.51","1557.73","24.15","13.4","554.87","80.97","101.91","1258.61","7.22","7.07","979.22","0.73","1.38","1890.41","0.0","0.0","0.0","0.0","0.0","0.0","38.45","21.8","566.97","62.67","50.78","810.28","99.37","10.6","106.67","1.11","0.7","630.63","5.7","2.21","387.72","0.03","0.01","333.33","10.8","13.39","1239.81","0.0","0.0","0.0","0.26","0.1","384.62","13.79","5.82","422.04","23.29","16.09","690.85","59.67","39.3","658.62","30.39","142.65","4693.98","1.38","0.22","159.42","1.39","1.87","3.26","0.1","0.48","0.05"
"77","2009","5","Karnataka","Bidar","5.04","3.86","765.87","6.39","8.52","1333.33","55.35","45.44","820.96","26.12","13.68","523.74","81.48","59.11","725.45","7.94","4.38","551.64","1.69","1.41","834.32","0.0","0.0","0.0","0.0","0.0","0.0","39.84","23.96","601.41","67.0","49.65","741.04","88.93","1.61","18.1","1.14","0.68","596.49","5.92","1.01","170.61","0.02","0.01","500.0","11.41","15.41","1350.57","0.0","0.0","0.0","0.32","0.09","281.25","9.41","3.59","381.51","33.51","7.89","235.45","65.02","29.59","455.09","29.03","180.57","6220.12","1.17","0.19","162.39","1.55","2.0","3.55","0.12","0.57","0.08"
"77","2010","5","Karnataka","Bidar","4.93","3.87","784.99","7.88","9.44","1197.97","56.03","77.93","1390.86","22.49","8.84","393.06","78.52","86.78","1105.2","6.72","4.97","739.58","1.36","4.54","3338.24","0.0","0.0","0.0","0.0","0.0","0.0","43.07","28.03","650.8","72.73","64.19","882.58","91.88","29.66","322.81","0.87","0.67","770.11","5.09","2.23","438.11","0.02","0.01","500.0","11.4","14.17","1242.98","0.0","0.0","0.0","0.29","0.1","344.83","6.18","2.19","354.37","47.43","44.88","946.24","74.17","66.68","899.02","31.3","220.03","7029.71","0.79","0.15","189.87","1.98","1.94","3.92","0.09","0.7","0.05"
"77","2011","5","Karnataka","Bidar","6.49","4.46","687.21","6.91","7.49","1083.94","53.94","86.3","1599.93","21.86","13.42","613.91","75.81","99.72","1315.39","6.41","5.65","881.44","1.53","4.68","3058.82","0.0","0.0","0.0","0.0","0.0","0.0","37.86","18.7","493.92","76.01","44.99","591.9","58.37","19.48","333.73","0.86","0.63","732.56","3.55","1.18","332.39","0.0","0.0","0.0","9.42","11.48","1218.68","0.0","0.0","0.0","0.16","0.04","250.0","5.63","2.11","374.78","81.07","84.71","1044.9","103.46","104.2","1007.15","51.01","348.94","6840.0","0.63","0.26","412.7","1.82","2.8","4.62","0.18","1.07","0.15"
"77","2012","5","Karnataka","Bidar","4.94","4.88","987.85","6.88","9.42","1369.19","44.23","82.53","1865.93","20.51","16.91","824.48","64.75","99.44","1535.75","5.11","5.77","1129.16","2.72","7.47","2746.32","0.0","0.0","0.0","0.0","0.0","0.0","47.0","37.46","797.02","68.63","82.67","1204.58","88.98","57.02","640.82","1.11","1.07","963.96","3.09","1.69","546.93","0.0","0.0","0.0","11.44","11.16","975.52","0.0","0.0","0.0","0.53","0.09","169.81","4.68","2.66","568.38","77.19","115.27","1493.33","100.24","132.25","1319.33","31.52","218.61","6935.6","0.55","0.23","418.18","2.05","3.2","5.25","0.16","0.88","0.03"
"77","2013","5","Karnataka","Bidar","3.57","5.54","1551.82","6.66","8.5","1276.28","38.0","53.35","1403.95","24.71","20.07","812.22","62.71","73.42","1170.79","2.94","3.36","1142.86","2.77","10.29","3714.8","0.0","0.0","0.0","0.0","0.0","0.0","50.94","39.73","779.94","73.27","59.31","809.47","71.58","28.76","401.79","0.94","0.68","723.4","2.55","1.17","458.82","0.16","0.05","312.5","11.51","11.73","1019.11","0.01","0.01","1000.0","0.44","0.13","295.45","4.29","1.89","440.56","109.39","174.9","1598.87","130.46","191.51","1467.96","26.49","193.77","7314.84","0.32","0.17","531.25","2.01","3.3","5.31","0.21","0.92","0.17"
